item_id_A,item_id_B
284915,95702
2678782,95966
2060148,96196
1917401,98130
2071063,99617
2052124,100147
1913150,100450
2751507,102678
1914433,106223
2065698,1087366
2065267,1089211
2772271,1089430
2057886,109250
1912369,111490
1919129,114970
2072279,2684850
2121870,2685688
2119753,950500
1919708,950677
1917803,99055
2077363,99256
2749945,103608
2066367,103996
1939863,104314
1948618,104315
1946004,105685
1940216,105950
2079275,1083319
1927029,1084290
285140,109261
1912061,109726
283624,2030600
1912900,2038578
283325,92149
1937842,94747
1940392,951736
2089391,952207
1923966,953419
1951360,95730
367104,98871
2071067,99617
2068907,100421
370614,100764
1932632,102459
2065641,103908
2060530,104023
1942354,107958
2061338,110706
2062991,1866389
2266698,89914
1948038,94882
2671317,952465
2753681,956841
2794130,95909
1924378,98945
2074926,100943
2196832,101125
2071851,103120
2127384,108550
1935836,110278
1937713,114403
2270238,2683697
1919591,2685475
2110337,92112
1923730,93650
1925540,94143
2064104,951147
2060327,951930
2083260,98884
1914696,98906
1949373,101661
283161,103518
1942978,103747
2064103,107382
1915763,1087328
2067824,1087447
2120186,1090748
1937475,1091127
2063259,115309
1940539,2685562
2755950,91121
2070194,954423
1927311,95628
1948310,95630
584381,957282
2057929,958013
1945945,95980
1917805,96597
2780305,96839
1923301,98148
283030,100667
1931747,102334
1924391,102910
2749949,103437
2076664,103732
1946974,104108
599768,105152
2057938,1084325
1944357,108566
2384870,1086261
1938743,110549
2063058,113073
2063297,114509
1947502,114736
2053537,1859868
1931035,2685989
2260810,90082
1925340,94282
2082091,948889
2056860,950803
365402,95859
2386500,97193
2124828,99808
1934575,100763
2060059,101669
2060305,101779
283789,104653
2778257,105849
1918233,1086294
1917128,112829
2063114,113909
363842,114473
1915674,114603
1919064,1875300
1919513,2685491
1948053,94499
2084791,950413
2751231,96363
2054719,97515
356468,97774
1941362,107211
1945708,108292
2272622,1089821
1917348,1091405
1940755,111487
1919563,112249
1948989,1882673
2071432,1891164
2090265,1953953
2262964,89745
284747,92181
1915288,950572
599672,95601
1951052,95778
2057915,958013
2051841,97916
2117315,102528
2051594,103617
1942066,103711
2068827,103808
1912028,104774
1949191,104997
1934772,106217
2074280,107895
1919963,110025
2070943,2026638
2052524,91339
2087668,94460
1932161,97434
2671311,98490
2090991,101654
2748343,102678
2683002,102875
2683086,102937
1916894,102996
2069470,103449
1920530,104878
1912539,1086069
2272692,1089747
1940754,111487
2049591,113096
2063495,113249
2068709,1873552
2071563,1953951
2116462,2684815
2266617,90725
2069436,93461
1917548,951171
1941651,952197
2055314,958166
284215,99208
1920935,100593
2055692,1089484
1943625,114920
1926814,88003
2053159,952084
1920194,952395
1916316,952864
2674857,953145
2051870,96259
1931991,100266
283231,105536
2063523,108893
1940351,1089530
367078,1090069
1938305,1091287
2084081,109516
2057067,114148
1939109,114761
1919231,1722470
2063246,2685608
2088368,90449
2068901,93676
2060515,96486
1921436,96684
1922938,99193
1927891,101476
283871,102872
284931,104219
2269589,104893
1920250,105943
1925437,106301
1946869,107535
2090474,109306
1945729,114123
1935595,114909
1932368,1163159
1923557,1722472
2081520,1722474
1941159,2683564
1918767,93148
284955,93832
1935039,952458
2082025,96776
2051770,99910
2392957,102316
283116,102686
1921385,104263
2067812,104645
1920815,104747
2384760,105363
2385319,106925
1917124,112285
1917563,115520
2087759,2043595
2082415,90483
2748073,949404
2749717,950703
1928080,953229
600299,954623
2774568,97701
1933687,97769
2791134,100378
362970,101512
2056426,104754
2065431,105374
2067556,1084080
1926165,109021
1925394,1090524
1917670,1091455
2082432,89537
1917432,93661
1926076,94348
2054737,952695
2052035,102104
1944722,104279
2053780,104699
2057956,110737
2683020,2683906
2260687,90709
2052291,92580
2065225,93565
1938937,950034
2750095,97140
2387084,98490
1921344,101385
2779979,102169
1942974,102981
1932595,103102
2386643,103973
2066420,106007
2054919,1086576
2057832,114787
283592,89189
2086735,91250
2065889,952079
2077542,95885
1914860,96288
2392570,98490
2778601,100378
1949821,105685
2772607,107204
2385933,1091939
1917792,1722559
1927848,949332
1920328,95676
2749428,95687
370526,97055
1949917,101139
1927153,102199
1918617,103378
285147,103552
2060374,104519
364918,104818
1915271,107739
2104805,110095
2062946,110201
2067312,2143978
2266618,89499
1916669,96853
283707,97457
1924202,98015
2065554,98677
2051882,99194
2081515,102276
2082211,103013
1917121,103863
284520,103920
1945970,105759
2069311,105950
2081177,89627
2052933,953324
2385746,953838
2065201,95963
2055642,97012
2060114,97870
2756600,98478
2671275,98490
1951463,99513
1924560,102785
2070407,104321
2069992,1086850
1917346,1091405
2085947,109597
1946849,113670
1945560,114590
1948984,1882673
2105826,87866
2266543,90403
1915801,91410
2057927,948604
2074783,951952
1950673,952215
2114672,954528
1939181,95486
2055947,95486
1935431,96012
1921382,96302
2060168,97870
1941926,100896
2756591,102467
1947977,103230
2750114,104886
1923020,108588
1923439,1091442
284489,113317
2674620,113787
957769,1162352
1945804,2012908
599789,94908
2096024,950597
1924967,952867
2682898,95587
2056088,96420
2077018,98232
1921360,100503
1952037,102312
2683046,102467
2117303,105714
1927840,108049
2051264,1087328
1941016,110627
2195303,111723
2122825,114255
2050982,1875947
2208222,2685474
1922211,94091
1937675,948834
1939309,954008
1918946,101754
1917360,104902
1946095,1084273
2080756,1089583
2083890,109305
1932063,109901
1919936,111366
2072290,2030599
2272710,91250
379319,95778
1943528,96674
1920858,97034
2052842,97595
1920880,99693
2071163,100438
283294,100679
1946008,103052
2077809,105019
1947804,106952
2679219,107130
1912213,108030
1945700,112800
2060409,2138728
2066063,87932
1924487,91441
2208982,950314
2069720,96080
2054709,96266
2073367,96284
2068859,97433
2087656,97811
1919071,101325
1915362,102135
2068940,102178
2678671,102687
2076662,103804
1921283,104143
1921281,105024
2105288,1084144
1918873,1086981
379192,1089486
2084019,1090080
1937485,1091122
2063500,110545
1912378,111724
1935697,114542
2058091,115679
1941846,1895464
1915198,948843
1915221,952292
2683070,952619
284453,96327
2673168,98240
284553,100816
1917832,101591
1946632,107628
1932776,108270
1923299,1089578
1939596,1091758
1913644,110087
2269488,2685798
1937838,94725
2387662,948136
2203777,952188
2056402,953102
2756589,958499
2051834,99910
283202,102489
1938143,104392
1948490,104402
2055103,113331
1924497,115234
2057171,1165481
1943394,94165
1913743,950863
1915185,95529
2384878,96253
2060232,97578
2385113,97866
2059911,102867
1941917,104374
1952141,104382
1925445,107466
2110687,108065
2113162,1086005
1948499,1090201
2077903,1094213
2260820,89286
1914423,949960
2054928,952619
283290,98870
2673360,103767
2071367,1086773
2064224,110119
2062883,110540
2063504,1867012
1945590,87521
1933730,88694
2066675,92581
2069845,92816
1941104,93236
599658,97055
2791139,97696
2084950,99344
2678941,100907
2683030,102183
1924271,102226
1928499,103718
1916044,106749
2058951,106865
364065,107948
2058118,108022
1920878,1084403
2053464,1090517
1925907,111075
2050604,112683
2057775,1883990
2082424,91172
1941712,92669
2089133,93000
1920304,93865
1948041,94914
1920571,953179
2067766,953570
1924165,96843
1942976,103747
284592,104213
2057902,1084325
1942377,108551
2258369,1086339
1942301,109633
2393057,113249
374828,114278
1936002,114956
2071512,1170890
1934318,2138616
1913834,948869
1915955,948924
1948353,948997
1926301,97584
1917634,99788
1925107,100320
284379,102262
2054231,103208
2076760,1084780
1914767,1085917
1919711,109858
2057791,110311
2092095,112805
1914753,115124
2078186,1870831
1948990,1882672
2082417,90807
2077181,92212
2063173,948600
2202114,949445
1921336,96061
2077348,97123
2060053,97312
2054589,99432
2051037,99738
1920873,101268
1931440,101701
1924528,103597
1935687,106734
1943056,114168
2085951,114992
283293,1882671
2272761,91193
2257939,94784
2054627,952619
1941700,954927
2065370,958581
2066521,98025
599740,99205
2117213,99275
2089397,100307
2069206,103833
2069351,104703
1910897,108154
1927894,1087239
2054895,114978
1937486,1704439
2201210,2682276
2081143,91058
2132138,951099
1943083,957314
2055673,958166
2123150,958612
1924488,958660
1921291,95920
1924535,96588
2054632,97589
2054515,99511
2069535,102959
2773250,104912
2054918,1086576
584597,1090729
2059011,111456
1919522,1476628
2117604,948553
1943336,95826
2754157,98028
2773252,98884
2678929,101064
1941160,101740
2753616,102687
1942283,102955
1927095,103445
1948974,103658
2069309,104757
2062461,107674
2074759,1084367
2077701,1086900
2070397,1089527
1932053,109901
2778629,2156685
1920055,2682408
2088308,89588
2708035,953875
2124862,98419
1919066,100087
1946967,104204
1921368,104433
1949372,104759
365901,1091843
1935214,110697
2386440,113494
1913758,115602
2056499,1854365
1919540,1864044
2054990,2043579
2064090,951149
2197010,954965
284449,95725
2073337,95848
1913125,97089
1918288,100309
1949751,104374
283443,1088815
2085350,112606
2749870,113751
1943153,114687
1947258,115016
1932966,115197
1931897,1867007
1941148,2047739
1920166,2683597
2260833,89198
2266701,89438
2270716,89466
1935410,94295
2780219,950624
1918836,952207
2773097,952219
2054401,97889
2077362,101125
1949430,103284
2065406,104858
2057823,106952
2387628,1087447
1919287,1090256
1926093,112682
1913789,948859
1941140,99223
1921379,103404
2114680,92339
2111588,94956
2052929,97313
2678898,99503
1923562,102628
375427,102704
362221,105117
2070753,105572
1935203,110697
1914462,110811
2122239,2683860
2266528,2684579
2077306,92792
2747818,952412
2052072,97296
1949714,97987
1938173,98004
2678701,100667
2775078,101696
1921331,104568
1925883,105996
2680590,1086937
2062697,110553
1938361,113339
1924053,115178
2381897,2682652
2266576,91016
2062863,950658
2065393,98310
584363,100445
2054536,105907
1931705,1086561
1933017,1863068
2058039,1864078
2069255,2045631
2260863,89302
2065243,93483
1931823,93742
1932837,950604
2196668,952289
2068849,97871
1949666,102790
1927094,103667
2773168,103973
2770121,104580
584388,105022
1941496,107294
2067102,1084243
2054392,1086989
1920620,114795
1949415,1882672
2086737,89191
2382319,948274
1923791,953864
1927312,95641
2751535,97085
2751042,98648
2114269,103699
2068830,103808
356456,104283
364341,104559
2747998,111297
2063292,114017
2774965,115264
2065807,2047739
1946153,91510
1923065,949894
2061121,951027
1943079,100560
1924130,103439
2196154,104768
2751564,1089477
1920539,1090123
1938324,1091303
1935204,110697
2385678,112606
1935686,114898
1948030,94818
2093454,97047
2083199,97319
2209084,106244
1948298,1089701
2063276,113703
2757326,89491
1937756,94079
1947756,94608
1945672,951100
1923995,952608
2067202,95817
1940992,97946
2683027,98475
2065440,99812
2790706,100693
1942454,102347
2260715,1089821
1924331,1090341
1916043,111328
284680,1726393
2260641,90748
1935684,948598
1921064,951798
2257781,952697
1926312,100359
2386684,101091
1948972,104545
1914595,104912
1940768,105827
1938740,107395
361463,1090003
1920431,115507
2107055,1726388
379271,2028445
361669,2157095
2081159,90799
2089088,96282
1949875,100601
2678669,100667
2074726,101879
1913121,102569
2067404,102995
1941634,104093
2054535,104710
2272441,105270
1913543,107563
2065408,1089511
1940460,112605
1923554,1722469
2260884,90417
2065558,93253
2051909,93826
1950530,96602
1934569,100749
2385530,100890
2114310,1083366
1938351,108629
2116446,1089458
2201393,1089614
2112659,1091754
1927065,87911
1941740,92176
1941633,952678
2052666,952914
2052869,99473
1942975,101867
1950655,102226
2090082,102503
2067280,103183
1920944,103199
1917010,106742
2071341,1086773
1926090,108898
1912574,108966
2057606,115318
1931900,1890181
2391637,2026640
283925,91941
2050530,949062
1926341,95671
2066684,97289
2051475,100520
599767,102277
283381,103041
2052159,103597
2053198,104530
1919570,107279
2057412,109359
1948285,110729
2063353,114217
2199807,89242
1925000,952542
2778996,952650
2749143,953059
2114305,100619
2772180,103415
1913172,103921
2680570,111363
2748880,2039741
2260285,2685797
2082489,89491
1919612,92942
2077133,94087
2775018,95941
1931580,96418
2074950,97589
2056363,98974
283132,101726
1949438,103433
1935593,106997
1935690,113038
2063350,114217
1945410,97594
365916,100514
599664,103807
284450,103899
1924850,105598
1937716,2021662
2088255,91034
1912016,94178
1913844,948869
2087891,953791
1916975,97303
2056249,103031
1938144,104225
1925834,1091469
2053683,1852806
1934614,1854356
1924770,2157026
2054444,954694
283333,95499
2072024,99544
1924000,100131
2065137,101765
1945971,103106
1920943,103120
2195321,1094234
2057062,114148
2127385,114364
2051632,93097
2123710,948335
2052853,98716
2749686,99233
2077375,101574
2111167,102639
1938141,104400
2056857,108890
2115622,114403
1941365,114813
283110,91979
1917057,95758
2052374,98017
2793498,99012
2682043,100076
1942192,106924
2088354,1091344
2064614,112683
2063349,112701
2084841,113790
2751331,2039740
2051271,958611
2757292,96260
1939809,96846
1917700,97356
2759095,99344
2756146,101367
2056374,102500
2678682,105794
1947540,1086980
2113963,1087084
1939020,114146
1951297,1704439
2067622,2029578
1939176,952145
2750015,96954
1949810,97051
1938140,97994
2112157,99689
2068817,100931
2089524,101871
2794164,102875
1921294,104214
2674514,106883
2679202,107201
1922715,1084084
2055168,2029570
1925552,94251
1916341,951917
2673259,951935
1922720,960059
2775086,98478
364544,101680
2114609,102764
2779994,103743
2391798,103916
1921367,104424
365953,107345
2393046,114107
2122712,115099
1940218,91741
1933186,93113
2059025,950159
2071556,97323
1951354,97990
1939578,102392
2068920,105928
1925395,1090532
1932687,113867
1946152,91684
1924539,953806
2066387,98104
2682862,99012
2056417,99794
2679345,101749
1926852,105071
283964,105418
1944388,105909
2779989,1722559
1945802,2012907
2066124,954898
2751495,97076
2751509,97701
2067294,101773
1931725,102695
2052196,1084081
2061987,115352
1946257,1726386
2260657,2684209
2111691,2685108
2103072,952081
1916318,952821
2066281,953698
2260862,955681
1939589,95597
2055204,95599
1926879,95622
1950328,100584
1949120,102798
1916342,104191
1949283,105928
2117508,1873552
2078075,2029578
1931688,97053
1949382,99473
1951595,100560
1949667,101130
284452,103894
1918447,104234
1950533,1476649
2051883,91739
2682872,96384
2071559,97322
600358,98490
2115636,102141
1939259,103337
2754284,104500
1933708,105221
1947813,106952
2088501,1094944
1942441,110392
2074363,111024
1942689,93736
1944836,951935
1938135,97996
2051663,103373
2070754,105572
2063517,108895
1927884,1090542
1937889,111736
1939077,115061
1920801,950126
2749087,950290
2072073,951890
2071009,952636
1923909,954808
2392584,95519
1945479,98904
1925089,100321
2052118,105370
2076376,106952
1941796,1090075
2131672,2683866
283272,952669
2071360,953092
2672908,96425
2757260,101982
1921384,104276
1945950,104936
2076014,106873
2059239,114785
2121271,1848324
1949405,950126
2678605,952697
2060310,952768
2751498,958088
2267504,97193
2383296,1884061
2757282,2684073
365348,952696
1949599,96155
1943306,97193
1949370,98716
1924661,100617
2383330,103837
2114886,103978
1949383,104530
2054236,105464
1917192,108013
1938391,108382
2072980,111781
2062699,948333
356377,96629
2755023,102046
2054508,102332
2088945,103880
2273067,106552
2062955,2685685
1928338,92330
2070086,94751
283781,94910
283057,95317
1924538,953821
1931748,95794
2056416,96038
2708243,102046
1939104,107029
1949144,2683892
1940927,2684778
1934729,92984
2049435,948711
2674687,954466
2124824,99810
1941991,101857
1951999,102122
1947953,105556
2076882,105629
1932367,1091269
1940762,110853
2773126,113314
1937715,114395
2122570,94485
2062980,948721
2069252,96398
1949369,98716
2056357,102440
2052989,102695
1912451,105410
2200213,1083065
1932711,111477
1915802,91291
2117279,92688
1945935,97051
1943313,97193
2051258,100750
1943356,100871
2073339,101775
283115,103211
2124242,111775
2237058,113766
2757634,1884125
2772488,951073
375201,952994
2678663,953607
1923841,100386
2384970,100619
1943355,103040
2110263,103908
1927977,107102
1943082,1086765
1939710,113494
2678489,93693
2065501,98677
362362,99703
2257864,102500
366528,103852
2392964,103908
2756319,107260
1912076,1087642
1912518,2682165
1913586,952674
2113548,95622
2112205,99793
2391672,101135
2774813,102046
2756573,105991
1947106,106918
1923049,107325
2069184,1084242
2754314,1086923
1935087,1087386
2084003,108978
1937495,1090257
1937487,110143
2051092,1145503
1924637,1703515
2077904,1884008
1922761,951912
2066048,954901
2082595,98304
2065411,104574
1913128,104884
2747865,1089477
2056873,949625
2678606,952697
1948034,95315
2754050,96038
2052317,96525
2072049,102874
2385078,103879
1917452,104707
1947711,105716
284536,105944
285128,106162
2755100,1092013
1952013,96402
2056497,96647
2793501,102473
1915911,105992
2678966,108241
1914548,108336
1919964,110025
2055737,115691
2068803,92256
2054867,96684
1949790,97594
2113558,103304
1942370,109945
2070500,113862
2266539,90689
1949916,952701
1946569,953838
2056361,102440
2052816,104888
2052331,105955
2067777,99276
283324,102123
2060547,103868
1914593,1091538
1933511,951931
1949493,953229
1926326,95686
1912771,96038
1931883,96224
1921275,97900
2794300,99305
2084931,103483
1943344,104452
2756592,105096
2070642,1089504
1914587,1089981
1950423,1100279
2054907,1703515
2078085,1895464
1941143,2046875
1941678,91801
2385594,95178
1950408,953570
2121170,95462
2793545,97076
1927445,104863
1916062,106749
371372,108947
2063284,113700
2077257,92355
1921270,96043
1949996,96582
2773231,96954
2794153,97076
1924688,97670
2754239,103267
2053657,1162312
600152,94942
2747476,950655
2387901,951688
1940867,95298
1935042,954912
365364,96776
2778974,96954
2751044,97076
2756588,97076
2056230,105493
2266729,89668
284393,96447
2066139,101561
2064288,108336
1914805,114137
1914774,1865623
2198104,2682324
2089510,91988
2121520,948562
2772840,950622
2674091,110150
2392189,113001
2757094,952872
2756616,953766
2083500,103888
2111590,1083065
1922716,1084085
1943312,1717976
1925547,2685873
2077193,93975
2053555,94212
1912319,949642
1945673,951095
2050998,95509
283329,96020
2755032,96954
2683063,97076
2054218,103230
2050582,106587
2077381,954635
1933642,96623
2065091,101765
1916972,105947
1940541,107689
2049592,113096
1921555,96260
1934550,100748
2778606,101067
2755024,102169
2122243,103662
2081070,89491
2678916,96720
1942457,98049
2758952,98093
2053228,103560
284394,103803
1946106,108867
1921364,101465
1924784,104962
1947111,106671
1946096,1084274
1916858,109086
2063272,109134
1913813,1894604
2774816,97076
2054594,101620
2060381,104286
1917042,1090741
1942363,110936
2208927,113446
2063047,1704439
1941724,92703
283252,92985
2084922,95627
1949374,97595
2051507,99811
2680827,1084731
1915132,1090516
2082537,90702
2748408,99639
2077716,99728
1920583,101521
2073302,101775
2065659,103102
283304,104886
2268650,89497
2055145,91988
2083348,92528
1915361,104323
1938397,108113
2063229,111464
1946094,950051
2773156,951709
1946785,95245
2708490,99344
1916344,103344
1939709,107386
1948866,1086064
1941147,2046874
2755982,958700
284474,96908
2073312,98028
2054456,102039
284593,105521
2054933,1090921
2391864,111327
2748037,113638
2748621,951664
2392522,98894
2757071,103073
1928384,105181
2673264,105607
2266529,2684580
2069428,93967
2053136,101879
2748061,106472
1938377,108635
1947279,109160
1925451,115546
2083085,97319
1942977,101867
1917599,1089460
1940227,91841
1941636,104077
1932935,1086125
1941343,109542
1945678,111478
2123762,1894590
2069499,92152
1933697,105853
1940444,950637
283002,95459
2793688,104234
2069070,952475
2065574,95777
2749288,958134
2678804,96954
2773354,103837
2081455,1084364
1917596,1089535
2778369,1092032
2772080,112427
1938797,953050
2754297,97105
2056347,102622
1915237,2019974
2195025,2683698
1933691,952392
2053341,953666
1930434,954384
2787419,98232
1935483,107954
2057660,1090209
1940734,112123
1941364,112273
1938669,112872
1939739,113314
2748456,92849
365012,93232
1946233,952084
2747491,957967
2785044,104631
2750777,112744
1941672,92550
2113192,952736
2057649,958013
2708303,98400
1920557,101507
2755030,102937
1951912,103978
1928200,1086287
2123772,111143
2086265,115367
2257919,2685861
599647,93198
2680847,93650
2053439,953046
2051309,98110
2113130,98294
2778226,102473
2074072,106766
2123729,107743
1913757,114077
1938254,115786
361465,91837
2060350,953644
1931191,96150
2673522,96447
2793567,97620
2060324,104181
2673681,109260
1926403,111342
1913664,115645
2068757,1873553
2072440,957975
1927119,1090385
1916052,111533
2678522,112744
2758994,1953959
1931813,951345
2683031,95577
1921289,104036
2074071,106766
2097340,112277
1945710,113173
2082043,94083
1916976,96794
1943322,98115
1919487,108357
2772511,112744
2065222,94600
2088571,100698
2675722,102962
2679343,105490
1944728,105578
1913819,2684693
2268690,89435
2077371,954688
1942266,98091
1921104,100685
2065627,102845
2074594,105263
2067635,1091043
2062700,1091122
2118985,1091949
1948424,114652
283681,90613
1922849,92611
2089136,93000
2772332,951100
2790733,95753
2067118,101064
2086153,107776
2064292,114795
2087391,1868783
2088083,90566
1937847,93355
1947039,95278
2751480,104395
1941671,91801
1915239,952294
1938136,95683
2386621,96544
2124329,108016
2774779,108016
2067461,1091528
2682957,951682
2678436,97928
2773379,98793
1917725,99812
1945954,101955
2068196,105229
1951296,1091122
2674476,113448
368681,115652
1935491,91796
2757704,950654
2751153,95256
1947040,95278
600072,99419
2386434,108016
2748065,113722
2673534,952389
1921272,95781
2067747,104530
1932684,1085943
1915052,110045
1923556,1722492
1929234,2683586
2069192,93228
2059425,105853
1922308,115652
2266684,89757
2090224,97124
1931896,1890180
2051830,952994
1912867,96344
1933320,103981
1950600,105292
2384747,96736
2052096,98431
2076782,100380
2052092,104214
1921282,104224
1942395,109557
584322,89491
1921101,97271
2066380,98104
2127567,99793
1926209,103169
1916065,111328
2750659,113128
1946828,93994
2084056,950564
2056525,953102
2678828,953817
1921523,100100
1939609,100312
1939905,102609
1934415,1087543
1950787,108898
1944742,92870
283323,96439
2387181,98490
1933038,105083
1943466,1086563
2124297,950688
2756755,951241
1948008,102423
2788321,102701
1927136,104298
2057789,1090072
1940454,1090083
2086136,114202
285072,91784
1924809,104060
2085523,110452
1939804,103267
1948250,1084304
2750030,1087813
2064869,1088646
2391939,112744
2086771,2682267
1945655,951092
2385021,952029
2060465,102123
2679332,103649
2054458,105988
2076242,1090264
1916061,111328
2259543,1171891
1948983,1882671
1923117,2026617
1951065,96671
1948693,109855
1939553,94876
1943327,96839
2067706,101778
2063282,113710
1943617,115315
379314,97096
1937985,109771
1946424,949245
1920568,952538
1947952,97313
2060380,101729
1943668,103518
283619,106067
2072097,2021660
1941652,1086982
2748879,951095
1949412,1882671
1941182,103044
2075215,106461
1920829,104647
2759219,104877
1945289,1086287
2064150,1091130
1947548,114659
2273826,2139917
1914890,953518
283200,100313
2054184,92994
1925456,951395
1939244,98068
1927265,99727
2383239,2685860
2071929,97220
2748614,102549
1924689,105350
1932428,2157094
2204077,2685634
1919222,97355
1938800,953045
2086698,98857
379263,2028448
1916046,948474
2084813,950866
2760175,98490
2119391,99499
2678622,102873
1950812,103169
1913638,93926
2122828,951244
2773238,98490
2773241,98490
1918449,103579
2382427,103667
2054548,1090385
2062572,1091131
1941452,114259
1920577,2045347
2058032,948540
2760176,98490
2113908,1091550
2057794,110844
1927292,98166
1948443,110123
1948425,110141
2060369,96447
2678783,98490
2683065,98490
2683066,98490
2757997,98490
2120244,104593
1916066,106749
2678784,98490
2753736,98490
2756316,107152
1927042,92943
2757992,98490
1916322,99485
2774939,111252
2062898,110547
1938145,104209
1926422,110245
2074343,948731
2091284,113644
1934726,92928
1948428,108899
2073349,101729
1947295,107258
2059223,950154
2779085,105852
2086304,107338
1912212,107443
2057905,114077
2058979,948763
1939867,96864
2071906,97220
1926834,97239
2753764,91954
1917665,95853
1938796,953046
2073331,103569
2772550,2034263
2053201,953050
1926307,96953
2673758,2684694
2059012,948793
2052469,98405
1924498,115234
2773174,97193
361563,109281
1944438,112689
2073298,953532
1946567,953835
2382431,99061
1912084,951055
1917724,99811
2067780,101778
2198971,110502
2077002,93596
1926313,103472
2774990,1083365
2065966,99146
2678572,105716
1948294,113163
1917713,1854358
2779771,949336
1941436,113608
2056914,950863
2120192,952249
2087605,100555
1932341,1088642
1914654,1092070
1923082,110777
1932781,113936
1925496,106584
1947552,108736
2057614,115536
2079282,101342
2679046,110926
1925172,951445
2051615,103617
1946135,2146637
2058944,948785
2084079,114882
2071372,953092
2393124,108592
1912365,109558
2074832,2028447
1924356,103342
1945568,2137853
2082991,95561
1943009,948504
2054221,97895
1921271,97906
1931786,102519
1938392,108381
2069366,1092069
1934974,1870832
2082718,93876
1928385,105181
1941434,114259
2258153,92548
2065438,103685
1932676,108265
2077873,95082
2102801,101067
1927036,92364
2089000,95248
1944439,109836
599635,95749
1939803,95735
2755026,98490
2385148,101988
2751065,104414
362514,92804
1946059,113659
1948405,110850
2058100,2684678
283249,92572
1943263,103237
1913623,105337
2112615,91925
2674463,109771
2085467,112199
1951037,102363
1931759,102717
2065717,1084635
1916058,111091
1927626,949618
284980,952208
1939921,114852
283808,92991
1934705,109090
2057312,110897
2123740,950780
1922996,104395
368106,104647
1950073,1857102
2385164,97630
2386155,106881
1913825,110002
1939315,97057
2387329,1854358
1913809,948872
1951320,110897
1948782,1091415
2062998,109252
2258622,951884
2679384,97734
2708266,102212
1932358,1163159
1943317,1952593
1918536,104423
2387122,96954
2057721,106461
1913800,110024
1924346,103373
2772134,105143
1948660,108232
2793563,105229
2068135,92378
1932694,950624
1914312,1091707
2117271,1882674
2073330,97942
914320,95527
2199698,112606
2065183,954348
1940452,115534
2069615,103869
369826,104647
2755050,92616
2775117,99102
2052131,104392
1937753,94083
2756339,948292
2072448,1084309
2674742,93057
1948509,953004
1947264,109732
2258290,115388
1924653,98917
2273807,99801
284561,102410
2204088,104768
1928825,953696
2118988,104632
1951325,951506
2118730,106909
1924316,99994
2385071,101988
2200819,2683920
2071670,952561
2392540,96016
1950659,99994
1943599,2685685
2119526,109494
1932710,111022
1937618,107824
2057777,110844
1914995,950575
2075232,112278
1941791,114224
1941111,93126
2054543,95871
2087027,96772
2071027,102519
2090620,107471
2675623,95537
1931702,101153
2772117,1171891
2258035,958160
1917172,107295
1947312,948727
1913810,948871
2671350,104066
1949108,102410
2082935,102865
2680701,1872704
1914813,950866
2051906,95088
1949121,95683
2057533,2684811
1949484,952684
2080805,91968
2058017,948137
2077400,2685998
1912087,109711
367432,103753
1919237,1894568
1922850,92611
284588,104346
2748604,94104
2060483,102122
1916874,108404
2080232,949088
2051623,96324
2383785,110024
1942316,114607
1941447,950721
2090130,102527
2069614,103869
2195336,110500
2085967,114709
1951446,114852
2060482,96276
2674061,107098
1947306,111464
2063331,114574
2056519,99476
2258006,105320
2749341,95162
1948520,953145
2112020,94271
1948664,106626
2080893,92992
2260243,105882
1917772,1089499
1918778,110834
2749558,2685670
2054182,104346
2778514,113667
1918537,1854366
2053669,99204
2082634,98047
2054555,105259
2747676,108016
2060444,95618
1912088,950261
2072437,111104
1931260,102977
2053398,2014968
2089505,954811
2758437,98148
1927641,110656
1927105,1854365
2269505,2683616
2199413,2685860
1927162,95871
599964,99206
2091032,1083338
2750746,1171887
2773136,107459
2756987,2125186
2079759,2685685
1915951,107238
2194767,2685669
2057526,950873
2060013,101894
2062853,949038
1938961,114761
1942688,93737
1943326,102873
1930825,105882
2067532,100849
1918535,104423
1912210,109366
2056913,107189
1915970,948422
1915121,1090516
1914811,114305
1932268,109866
2056963,948878
2054938,105259
2103255,1091076
1927114,1854364
2748458,93150
2260357,2683608
1939800,953554
2756461,100246
2063028,114599
1912089,2037281
2383801,113988
1917639,105523
1919622,107691
1926148,105184
1913855,107977
1948659,113216
2383827,95430
1948502,1723406
1950269,1090670
1944745,91804
1913821,110002
1932856,1085934
1919702,94976
2272780,90245
2708228,115594
2057882,113273
2064683,949191
1920931,953102
2749818,98282
2054189,97037
1943264,102102
2051734,104505
1931718,1087794
1923736,94867
1926314,100359
2220007,2685638
2754456,949155
2084761,108162
1913790,948859
284798,96547
2072110,109439
1912211,1089566
2063287,113885
1917694,952485
1913628,105356
2065604,1087582
2387232,1091076
1947324,2042642
2064084,110452
2082673,113979
284384,101007
1942699,95271
1927118,103667
2203909,2682330
2067464,1084136
1919975,103809
2674862,112231
2078116,2685930
2085973,107280
2065195,95162
1923004,104395
2051661,105920
2090965,102955
1931951,103727
2673370,104592
2053659,1162328
1941788,1872732
2270762,949070
2063428,1847180
2060294,104286
2059846,98028
1948755,950688
2749337,1090320
2678686,104476
1936891,107563
1919026,2011618
2057603,107973
2195229,949649
2392008,114001
600041,94062
2067430,1091041
1915211,2145224
2124827,100555
1950300,112695
2754117,105755
2072382,111690
1937493,109955
1915231,952288
