item_id_a,item_id_b,candidate_source,tfidf_cosine,rapidfuzz_wratio_name,token_jaccard_name,brand_relation,unit_size_relation,total_size_relation,pack_count_relation,category_token_jaccard,organic_relation,flavor_conflict,form_conflict,veto_reasons,final_score,route,llm_confidence,accept_source
2393190,97467,T3,0.5986883028408685,95.0,0.8333333333333334,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3619,route_to_llm,0.96,llm
1934440,1090024,T3,0.5288858957813686,100.0,1.0,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3618,route_to_llm,0.98,llm
1937802,2159295,T3,0.5964831588362728,95.0,0.9,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3617,route_to_llm,0.86,llm
2055447,101971,T3,0.5048485082902816,95.0,0.7777777777777778,unknown,unknown,unknown,unknown,0.4,match,False,False,,0.3616,route_to_llm,0.9,llm
2063681,114129,T3,0.4972524579447471,95.0,0.8,unknown,unknown,unknown,unknown,0.4166666666666667,match,False,False,,0.3615,route_to_llm,0.92,llm
1917652,2685989,T3,0.608558790793429,90.74626865671642,0.7142857142857143,unknown,unknown,unknown,unknown,0.3,match,False,False,,0.3614,route_to_llm,0.86,llm
2194721,2685616,T3,0.593068436583516,95.0,0.8571428571428571,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3613,route_to_llm,0.98,llm
1940703,106147,T3,0.6013228129537693,85.5,0.2857142857142857,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3611,route_to_llm,0.9,llm
2086119,950127,T3,0.5823365076259034,95.0,0.7777777777777778,unknown,unknown,unknown,unknown,0.2,match,False,False,,0.3609,route_to_llm,0.9,llm
1941002,948490,T3,0.5715596335998124,96.06299212598425,0.8,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3606,route_to_llm,0.9,llm
1942435,111716,T3,0.5610950045273226,100.0,1.0,unknown,unknown,unknown,unknown,0.0625,match,False,False,,0.3605,route_to_llm,0.99,llm
2089896,97056,T3,0.47762803622367317,95.0,0.8571428571428571,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3605,route_to_llm,0.86,llm
1932963,103679,T3,0.5681169504139278,95.0,1.0,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3603,route_to_llm,0.86,llm
1935743,948302,T3,0.6424706175635617,90.0,0.2631578947368421,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3602,route_to_llm,0.93,llm
2074539,2034550,T3,0.6896950342460905,88.34394904458598,0.7058823529411765,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3601,route_to_llm,0.93,llm
375677,107511,T3,0.5229700187171907,97.77777777777777,0.75,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3599,route_to_llm,0.98,llm
2104092,1089588,T3,0.518234575032963,95.0,0.6,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3599,route_to_llm,0.9,llm
1932472,949785,T3,0.5598943428896227,91.72413793103448,0.75,unknown,unknown,unknown,unknown,0.35294117647058826,match,False,False,,0.3599,route_to_llm,0.86,llm
2123797,107026,T3,0.6740729378909216,87.875,0.5555555555555556,unknown,unknown,unknown,unknown,0.21428571428571427,match,False,False,,0.3598,route_to_llm,0.9,llm
1947679,113402,T3,0.542278715290164,95.0,0.8888888888888888,unknown,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.3597,route_to_llm,0.95,llm
1937666,113541,T3,0.5775764801172695,88.30188679245283,0.3,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3597,route_to_llm,0.98,llm
2196895,2682577,T3,0.5787661057638069,100.0,1.0,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3595,route_to_llm,0.88,llm
1944851,96770,T3,0.5898989580279018,96.20253164556962,0.8571428571428571,unknown,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.3595,route_to_llm,0.92,llm
1937668,113541,T3,0.5751081769606929,88.30188679245283,0.3,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3594,route_to_llm,0.93,llm
2085690,113322,T3,0.5881610745081399,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.15384615384615385,match,False,False,,0.3593,route_to_llm,0.9,llm
1932444,950516,T3,0.4994129760060652,100.0,1.0,unknown,unknown,unknown,unknown,0.1875,match,False,False,,0.3593,route_to_llm,0.98,llm
2751177,2014992,T3,0.5766881872935219,100.0,1.0,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3592,route_to_llm,0.9,llm
2380752,952199,T3,0.6257364465043639,85.5,0.4166666666666667,unknown,unknown,unknown,unknown,0.4,match,False,False,,0.359,route_to_llm,0.9,llm
2208431,2685181,T3,0.5737711754729871,95.0,1.0,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3589,route_to_llm,0.93,llm
1941987,100654,T3,0.6510526142623718,85.5,0.6,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3587,route_to_llm,0.96,llm
1923277,1089610,T3,0.6644181933953787,85.5,0.6666666666666666,unknown,unknown,unknown,unknown,0.3,match,False,False,,0.3586,route_to_llm,0.86,llm
1928129,115314,T3,0.6203279170143757,91.72413793103448,0.7777777777777778,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3586,route_to_llm,0.98,llm
2051485,92317,T3,0.6794555486447218,88.16993464052287,0.6428571428571429,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3586,route_to_llm,0.86,llm
1941004,948490,T3,0.5826182234148023,88.87096774193547,0.6153846153846154,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3586,route_to_llm,0.9,llm
2211335,115413,T3,0.6170520793865508,90.0,0.2857142857142857,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3585,route_to_llm,0.86,llm
2049867,106266,T3,0.5679226996763671,88.23529411764706,0.3333333333333333,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3584,route_to_llm,0.93,llm
2674753,2685082,T3,0.6189841559755124,95.0,0.9,unknown,unknown,unknown,unknown,0.0625,match,False,False,,0.3584,route_to_llm,0.98,llm
2747778,952197,T3,0.6202722705890922,85.5,0.6,unknown,unknown,unknown,unknown,0.4,match,False,False,,0.3583,route_to_llm,0.93,llm
2051079,103858,T3,0.6003397555980419,85.5,0.46153846153846156,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3582,route_to_llm,0.96,llm
1915154,106225,T3,0.6664944331447311,88.80434782608695,0.6666666666666666,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3582,route_to_llm,0.95,llm
2113632,1090025,T3,0.5724983650722473,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.358,route_to_llm,0.93,llm
2386231,948989,T3,0.5989499655281365,85.5,0.35714285714285715,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.358,route_to_llm,0.9,llm
1919181,112961,T3,0.6271497076481318,85.80645161290323,0.6,unknown,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.3579,route_to_llm,0.97,llm
2076013,115155,T3,0.5714381923248718,95.0,0.8571428571428571,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3579,route_to_llm,0.93,llm
2072163,110253,T3,0.6074277916120557,92.56410256410255,0.7272727272727273,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3578,route_to_llm,0.92,llm
2052554,951777,T3,0.6082507563466757,86.61764705882352,0.4444444444444444,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3577,route_to_llm,0.85,llm
1923485,105319,T3,0.5789151900301193,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.14285714285714285,match,False,False,,0.3576,route_to_llm,0.9,llm
2392930,2683776,T3,0.6260479624799512,86.58227848101265,0.46153846153846156,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3576,route_to_llm,0.86,llm
2056629,100654,T3,0.6411483699402202,85.5,0.5294117647058824,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3575,route_to_llm,0.92,llm
1947670,948960,T3,0.6663626687984122,85.5,0.5555555555555556,unknown,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.3575,route_to_llm,0.86,llm
2385352,115695,T3,0.6437915721348846,88.9873417721519,0.6666666666666666,unknown,unknown,unknown,unknown,0.2,match,False,False,,0.3574,route_to_llm,0.93,llm
1937665,115515,T3,0.5806902182875773,86.78571428571429,0.3,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3573,route_to_llm,0.93,llm
1932964,103697,T3,0.542511002866177,95.0,1.0,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3572,route_to_llm,0.88,llm
1912201,98184,T3,0.6491943824171639,84.82142857142857,0.5555555555555556,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3572,route_to_llm,0.93,llm
1937653,113528,T3,0.5561717916678626,88.30188679245283,0.3,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3571,route_to_llm,0.9,llm
2074181,106288,T3,0.5695880324152145,90.0,0.22727272727272727,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.357,route_to_llm,0.92,llm
2062900,107896,T3,0.5197069166006771,95.0,0.7777777777777778,unknown,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.357,route_to_llm,0.88,llm
1933077,112513,T3,0.5441605383686599,85.5,0.23529411764705882,unknown,unknown,unknown,unknown,0.5555555555555556,match,False,False,,0.357,route_to_llm,0.87,llm
2194095,2147151,T3,0.6699493054660919,84.24528301886792,0.5454545454545454,unknown,unknown,unknown,unknown,0.3,match,False,False,,0.357,route_to_llm,0.93,llm
1938084,107160,T3,0.5881062860656707,91.79775280898876,0.6,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3569,route_to_llm,0.98,llm
1939233,1865643,T3,0.5388629550615941,98.14814814814815,0.9,unknown,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.3569,route_to_llm,0.86,llm
1942058,103689,T3,0.5398633777452932,90.0,0.4,unknown,unknown,unknown,unknown,0.4,match,False,False,,0.3568,route_to_llm,0.93,llm
2051976,1086186,T3,0.6312913326248335,95.0,0.8333333333333334,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3568,route_to_llm,0.92,llm
2064767,106266,T3,0.5948653875647387,85.5,0.3333333333333333,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3567,route_to_llm,0.93,llm
2079899,113095,T3,0.5653696871372963,85.5,0.5,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3567,route_to_llm,0.92,llm
1937657,113606,T3,0.5770819791949813,86.66666666666667,0.3,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3567,route_to_llm,0.97,llm
365917,2683978,T3,0.5842114183462587,86.18556701030928,0.5,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3567,route_to_llm,0.86,llm
1940171,950523,T3,0.5994579971223094,92.47787610619469,0.8,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3567,route_to_llm,0.95,llm
2749632,107239,T3,0.6687378717822474,85.5,0.23076923076923078,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3566,route_to_llm,0.86,llm
1944850,95807,T3,0.5337183046906945,95.23809523809523,0.8333333333333334,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3566,route_to_llm,0.9,llm
2071860,95840,T3,0.6297670194055754,95.0,0.7142857142857143,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3566,route_to_llm,0.96,llm
1944852,96577,T3,0.5351688089960553,96.2962962962963,0.8571428571428571,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3566,route_to_llm,0.95,llm
1937659,113551,T3,0.5502937437002318,88.36363636363637,0.3,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3565,route_to_llm,0.99,llm
2050668,115628,T3,0.6479062600704203,82.6086956521739,0.5384615384615384,unknown,unknown,unknown,unknown,0.4,match,False,False,,0.3564,route_to_llm,0.86,llm
1947289,948597,T3,0.5782215097890644,85.5,0.4,unknown,unknown,unknown,unknown,0.46153846153846156,match,False,False,,0.3564,route_to_llm,0.92,llm
1938074,107641,T3,0.5844206909690833,91.72413793103448,0.6,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3563,route_to_llm,0.98,llm
2258495,94456,T3,0.5619268349904846,90.12820512820512,0.6,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3563,route_to_llm,0.98,llm
1928168,954209,T3,0.6133935895089382,85.5,0.45454545454545453,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3563,route_to_llm,0.9,llm
1916362,958131,T3,0.6132370912295559,88.30985915492957,0.5,unknown,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.3562,route_to_llm,0.86,llm
1937649,106256,T3,0.5484816490485661,88.23529411764706,0.3333333333333333,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3561,route_to_llm,0.98,llm
1937650,113095,T3,0.5603712588184435,85.5,0.4444444444444444,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3561,route_to_llm,0.9,llm
2050591,113237,T3,0.569239136436385,88.66666666666666,0.6666666666666666,unknown,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.3561,route_to_llm,0.93,llm
2116409,94615,T3,0.6257007487366558,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3561,route_to_llm,0.9,llm
2089386,99962,T3,0.5677905599281887,91.93548387096774,0.8333333333333334,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3561,route_to_llm,0.94,llm
1937803,2159298,T3,0.5493563710249134,95.0,0.9,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.356,route_to_llm,0.86,llm
2103881,2685685,T3,0.549591372130414,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.356,route_to_llm,0.92,llm
1921480,108450,T3,0.5481482399756108,95.0,0.875,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3559,route_to_llm,0.93,llm
1934691,106193,T3,0.6963088481784353,85.5,0.7894736842105263,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3558,route_to_llm,0.92,llm
1921482,106828,T3,0.5478488618101938,95.0,0.8888888888888888,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3558,route_to_llm,0.93,llm
1924080,106922,T3,0.5743723230769814,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.11764705882352941,match,False,False,,0.3558,route_to_llm,0.95,llm
2678673,97193,T3,0.5486347092081374,100.0,1.0,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3558,route_to_llm,0.93,llm
2104484,109316,T3,0.4549419592911692,100.0,1.0,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3557,route_to_llm,0.98,llm
2084788,1852816,T3,0.6214291057074328,82.74193548387096,0.625,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3557,route_to_llm,0.9,llm
2056517,105231,T3,0.6214591444759223,95.0,0.75,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3556,route_to_llm,0.96,llm
1928105,94972,T3,0.4655000697540897,95.0,0.6363636363636364,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3556,route_to_llm,0.98,llm
2059959,98638,T3,0.625171001697228,91.29870129870129,0.6363636363636364,unknown,unknown,unknown,unknown,0.125,match,False,False,,0.3556,route_to_llm,0.9,llm
2063232,106719,T3,0.5453337599194437,95.0,0.8888888888888888,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3555,route_to_llm,0.98,llm
2079890,113606,T3,0.5848788274397877,85.5,0.375,unknown,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.3555,route_to_llm,0.97,llm
356563,953367,T3,0.5788691861353208,95.0,0.7333333333333333,unknown,unknown,unknown,unknown,0.1,match,False,False,,0.3555,route_to_llm,0.86,llm
1915155,106530,T3,0.6101522748927627,85.5,0.4,unknown,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.3553,route_to_llm,0.92,llm
2080167,1088667,T3,0.45720357330215916,88.41584158415841,0.6923076923076923,unknown,unknown,unknown,unknown,0.625,match,False,False,,0.3553,route_to_llm,0.86,llm
2198066,2683824,T3,0.7011021459002361,85.5,0.5,unknown,unknown,unknown,unknown,0.14285714285714285,match,False,False,,0.3552,route_to_llm,0.9,llm
2120588,2683917,T3,0.6139759769672535,84.84848484848484,0.46153846153846156,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3552,route_to_llm,0.9,llm
1938978,951213,T3,0.513979646162132,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3552,route_to_llm,0.86,llm
2083571,98787,T3,0.5721826390924635,95.0,0.6923076923076923,unknown,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.3552,route_to_llm,0.93,llm
2747756,103135,T3,0.6166561626021257,95.0,0.6153846153846154,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.355,route_to_llm,0.97,llm
2387739,105284,T3,0.4795250144656963,90.25,0.6,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.355,route_to_llm,0.93,llm
1938476,109028,T3,0.5470461512203444,95.0,0.6470588235294118,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.355,route_to_llm,0.93,llm
2060524,100257,T3,0.6151127202326455,95.0,0.8125,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3548,route_to_llm,0.86,llm
1938471,109037,T3,0.48288856885574466,91.37404580152672,0.7857142857142857,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3546,route_to_llm,0.93,llm
2258397,93594,T3,0.6348301358759777,85.17241379310344,0.5,unknown,unknown,unknown,unknown,0.3,match,False,False,,0.3545,route_to_llm,0.94,llm
2385857,1088588,T3,0.5451104023498866,85.5,0.46153846153846156,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3543,route_to_llm,0.98,llm
1938009,91982,T3,0.5184916084474449,95.0,0.7272727272727273,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3543,route_to_llm,0.98,llm
1932463,113322,T3,0.5104604013741076,95.0,0.5,unknown,unknown,unknown,unknown,0.23529411764705882,match,False,False,,0.354,route_to_llm,0.9,llm
1933484,100347,T3,0.5432154664043612,90.0,0.5,unknown,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.3539,route_to_llm,0.85,llm
2066470,101454,T3,0.5925785479460166,85.5,0.6,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3538,route_to_llm,0.86,llm
2380662,103858,T3,0.5630042493830568,85.5,0.42857142857142855,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3537,route_to_llm,0.86,llm
1932484,109705,T3,0.5168470564296709,95.0,0.7777777777777778,unknown,unknown,unknown,unknown,0.21428571428571427,match,False,False,,0.3537,route_to_llm,0.85,llm
2069482,951820,T3,0.5850108162867651,82.49999999999999,0.42857142857142855,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3537,route_to_llm,0.93,llm
1939556,112731,T3,0.6714600680648737,85.5,0.4375,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3536,route_to_llm,0.86,llm
2749421,955530,T3,0.5628002165827469,95.0,0.8823529411764706,unknown,unknown,unknown,unknown,0.1,match,False,False,,0.3535,route_to_llm,0.86,llm
1923922,953132,T3,0.6175752364545064,85.5,0.5,unknown,unknown,unknown,unknown,0.3076923076923077,match,False,False,,0.3534,route_to_llm,0.86,llm
2060359,100279,T3,0.6016406439712869,95.0,0.8125,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3532,route_to_llm,0.88,llm
1916864,109087,T3,0.5269352286006072,87.56521739130434,0.6666666666666666,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3531,route_to_llm,0.9,llm
1926397,114105,T3,0.6394831929683478,85.5,0.4375,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3531,route_to_llm,0.99,llm
2081414,97738,T3,0.5315537510442799,95.0,1.0,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3531,route_to_llm,0.97,llm
1938472,109036,T3,0.47065923030210727,91.25984251968504,0.7857142857142857,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.353,route_to_llm,0.97,llm
1942434,111714,T3,0.49721531763774673,100.0,1.0,unknown,unknown,unknown,unknown,0.0625,match,False,False,,0.3528,route_to_llm,0.98,llm
2061980,115155,T3,0.5668347686018645,95.0,0.75,unknown,unknown,unknown,unknown,0.07142857142857142,match,False,False,,0.3526,route_to_llm,0.9,llm
2085235,2684718,T3,0.5040186179813676,95.0,0.8571428571428571,unknown,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.3526,route_to_llm,0.96,llm
2060470,100261,T3,0.5722811390223028,92.625,0.631578947368421,unknown,unknown,unknown,unknown,0.14285714285714285,match,False,False,,0.3525,route_to_llm,0.86,llm
2387066,100880,T3,0.5199947972866283,95.0,0.7142857142857143,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3525,route_to_llm,0.86,llm
2751024,103652,T3,0.526057544348272,95.0,0.5555555555555556,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3525,route_to_llm,0.94,llm
1946576,101280,T3,0.5992379739890725,87.78481012658227,0.6666666666666666,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3524,route_to_llm,0.86,llm
1925743,953358,T3,0.6238566853968492,90.0,0.4166666666666667,unknown,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.3524,route_to_llm,0.86,llm
2748854,953773,T3,0.5948564640847737,95.0,1.0,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3524,route_to_llm,0.86,llm
2393080,113528,T3,0.580133462967246,85.5,0.375,unknown,unknown,unknown,unknown,0.375,match,False,False,,0.3523,route_to_llm,0.95,llm
1914347,115518,T3,0.48457093325300815,95.0,0.8181818181818182,unknown,unknown,unknown,unknown,0.2631578947368421,match,False,False,,0.3523,route_to_llm,0.97,llm
2058720,2133240,T3,0.5819730447398971,94.251968503937,0.7272727272727273,unknown,unknown,unknown,unknown,0.05,match,False,False,,0.352,route_to_llm,0.98,llm
2091043,98563,T3,0.650428515511448,91.0958904109589,0.7142857142857143,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.352,route_to_llm,0.92,llm
1924428,1145881,T3,0.6295786866941255,85.5,0.46153846153846156,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3519,route_to_llm,0.86,llm
2055272,2021659,T3,0.5905257376644055,95.0,0.7142857142857143,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3519,route_to_llm,0.9,llm
2387252,97457,T3,0.6641029201571186,85.5,0.4,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3519,route_to_llm,0.9,llm
2065003,1145881,T3,0.6286083754464036,85.5,0.46153846153846156,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3518,route_to_llm,0.9,llm
2063778,2683947,T3,0.6492675336878468,85.5,0.7272727272727273,unknown,unknown,unknown,unknown,0.2,match,False,False,,0.3518,route_to_llm,0.86,llm
2074754,952931,T3,0.5743752064145005,87.6923076923077,0.4444444444444444,unknown,unknown,unknown,unknown,0.3,match,False,False,,0.3518,route_to_llm,0.93,llm
1948015,96458,T3,0.5820567751830212,90.0,0.38461538461538464,unknown,unknown,unknown,unknown,0.2,match,False,False,,0.3518,route_to_llm,0.86,llm
1924429,111230,T3,0.6278274344602858,85.5,0.46153846153846156,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3517,route_to_llm,0.86,llm
1922880,1704342,T3,0.642302790391889,85.5,0.5454545454545454,unknown,unknown,unknown,unknown,0.21428571428571427,match,False,False,,0.3517,route_to_llm,0.92,llm
2062891,951264,T3,0.6021506316734305,88.58108108108108,0.7142857142857143,unknown,unknown,unknown,unknown,0.2,match,False,False,,0.3517,route_to_llm,0.96,llm
1916834,109087,T3,0.5143390943114676,87.56521739130434,0.5,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3516,route_to_llm,0.86,llm
2076486,950522,T3,0.6160253102892705,85.5,0.2857142857142857,unknown,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.3515,route_to_llm,0.86,llm
2079879,113095,T3,0.5199886848387162,85.5,0.3,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3513,route_to_llm,0.93,llm
2065002,111228,T3,0.6237321290457817,85.5,0.46153846153846156,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3512,route_to_llm,0.86,llm
2064439,109820,T3,0.6257737554931164,90.25,0.5625,unknown,unknown,unknown,unknown,0.07142857142857142,match,False,False,,0.3511,route_to_llm,0.97,llm
369882,1083417,T3,0.5240926119018431,95.0,0.75,unknown,unknown,unknown,unknown,0.14285714285714285,match,False,False,,0.351,route_to_llm,0.94,llm
1912934,106362,T3,0.5186142583448711,95.0,0.6666666666666666,unknown,unknown,unknown,unknown,0.15384615384615385,match,False,False,,0.3509,route_to_llm,0.86,llm
2102340,111659,T3,0.4990412610070221,86.66666666666667,0.21428571428571427,unknown,unknown,unknown,unknown,0.5,match,False,False,,0.3509,route_to_llm,0.9,llm
2058007,2684649,T3,0.6488838775934405,85.5,0.36363636363636365,unknown,unknown,unknown,unknown,0.18181818181818182,match,False,False,,0.3509,route_to_llm,0.93,llm
1945779,114441,T3,0.5225352922703356,86.58227848101265,0.5,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3508,route_to_llm,0.86,llm
2082430,91077,T3,0.6565957231225216,90.0,0.4,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3508,route_to_llm,0.86,llm
2074688,952931,T3,0.5657747635832038,87.6923076923077,0.4444444444444444,unknown,unknown,unknown,unknown,0.3,match,False,False,,0.3507,route_to_llm,0.93,llm
1914354,107434,T3,0.5801640782901187,87.6923076923077,0.5384615384615384,unknown,unknown,unknown,unknown,0.2631578947368421,match,False,False,,0.3506,route_to_llm,0.93,llm
2091060,100317,T3,0.6395926617119203,90.98591549295773,0.7142857142857143,unknown,unknown,unknown,unknown,0.0,match,False,False,,0.3505,route_to_llm,0.97,llm
2076187,2685081,T3,0.6372429144023953,85.5,0.6666666666666666,unknown,unknown,unknown,unknown,0.2,match,False,False,,0.3504,route_to_llm,0.9,llm
1934690,108809,T3,0.6505167588769978,85.5,0.7222222222222222,unknown,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.3503,route_to_llm,0.92,llm
1920090,108681,T3,0.5445773837935532,81.9607843137255,0.4375,unknown,unknown,unknown,unknown,0.5454545454545454,match,False,False,,0.3502,route_to_llm,0.93,llm
1916780,951080,T3,0.5528119524733245,85.5,0.26666666666666666,unknown,unknown,unknown,unknown,0.4,match,False,False,,0.3502,route_to_llm,0.86,llm
1934955,107026,T3,0.6292292006152336,85.5,0.35714285714285715,unknown,unknown,unknown,unknown,0.21428571428571427,match,False,False,,0.3501,route_to_llm,0.93,llm
1938478,109029,T3,0.5396271089877288,85.04761904761904,0.5263157894736842,unknown,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.3501,route_to_llm,0.92,llm
1924446,111229,T3,0.6145273931503136,85.5,0.5,unknown,unknown,unknown,unknown,0.25,match,False,False,,0.3501,route_to_llm,0.9,llm
1916392,956127,T3,0.5286819184764778,95.0,0.6363636363636364,unknown,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.35,route_to_llm,0.9,llm
